objArrayNum,objNum,isGood,cy.RNA,tmr.RNA,GAPDH.RNA,alexa.RNA
1,1,false,21,38,17,1
1,2,false,128,0,0,2
1,3,false,198,0,0,0
1,4,false,214,48,0,0
1,5,false,266,47,0,0
2,1,true,345,134,44,1
2,2,true,365,205,27,2
2,3,true,78,69,89,5
2,4,true,68,93,31,5
2,5,true,278,238,25,1
2,6,true,266,173,0,1
2,7,true,308,123,22,1
2,8,true,239,122,26,3
3,1,true,265,159,54,2
3,2,true,262,93,4,1
3,3,true,54,62,145,0
3,4,true,50,29,175,0
3,5,true,99,50,46,0
3,6,true,148,26,32,0
3,7,true,109,62,139,0
4,1,true,194,8,131,3
4,2,true,31,168,114,4
4,3,true,58,113,16,1
4,4,true,194,160,104,1
4,5,true,40,13,168,0
4,6,true,47,24,88,1
4,7,true,66,18,68,0
4,8,true,271,2,2,2
4,9,true,332,99,0,3
4,10,true,545,124,0,0
4,11,true,204,138,39,0
5,1,true,107,192,25,1
5,2,true,196,89,136,0
5,3,true,122,98,43,0
5,4,true,209,141,63,0
5,5,true,410,69,121,2
6,1,true,116,9,44,0
6,2,true,74,13,30,2
6,3,true,264,294,0,0
6,4,true,239,94,93,0
6,5,true,94,10,47,0
6,6,true,57,17,29,1
7,1,true,82,13,44,0
7,2,true,19,4,18,3
7,3,true,17,8,62,1
7,4,true,164,169,90,0
7,5,true,342,145,0,0
8,1,true,41,4,46,0
8,2,true,99,3,49,0
8,3,true,93,8,11,0
8,4,true,245,172,40,1
8,5,true,277,327,8,1
9,1,true,207,10,16,0
9,2,true,374,65,36,0
10,1,true,226,27,34,0
10,2,true,50,37,57,0
10,3,true,117,22,74,0
10,4,true,202,101,72,2
10,5,true,96,80,45,0
10,6,true,38,1,20,1
10,7,true,174,63,62,1
