objArrayNum,objNum,isGood,cy.RNA,tmr.RNA,GAPDH.RNA,alexa.RNA
1,1,true,66,299,2,4
1,2,true,388,917,223,299
1,3,true,505,418,255,230
2,1,true,590,268,1084,473
2,2,true,2,61,413,1
2,3,true,519,502,94,488
3,1,true,442,253,146,226
3,2,true,379,252,172,200
3,3,true,195,312,214,220
3,4,true,720,546,480,421
3,5,true,401,412,185,274
3,6,true,352,235,199,227
4,1,true,239,226,180,130
4,2,true,274,198,123,105
5,1,true,402,327,102,4
5,2,true,758,582,329,406
5,3,true,371,139,261,397
5,4,true,387,204,179,445
6,1,true,557,347,438,165
6,2,true,441,398,384,212
6,3,true,93,294,99,18
6,4,true,109,170,68,19
7,1,true,293,506,56,371
7,2,true,626,524,73,531
7,3,false,308,406,141,11
7,4,true,905,207,83,323
7,5,true,291,146,152,0
7,6,true,282,108,159,0
7,7,true,567,277,224,190
8,1,true,304,169,78,18
8,2,true,364,180,183,28
8,3,true,119,347,235,24
8,4,true,207,213,62,14
8,5,true,188,194,59,12
9,1,true,466,535,284,76
9,2,true,494,592,195,265
9,3,true,328,436,160,139
9,4,true,569,964,217,262
9,5,true,417,620,220,238
9,6,true,360,407,253,288
10,1,true,260,159,210,0
10,2,true,234,153,168,2
10,3,true,69,204,200,34
10,4,true,86,198,239,46
