objArrayNum,objNum,isGood,cy.RNA,tmr.RNA,GAPDH.RNA,alexa.RNA
1,1,true,357,210,155,342
1,2,true,555,402,232,634
1,3,true,189,190,203,373
1,4,true,425,449,824,453
1,5,true,187,73,96,256
1,6,true,245,93,191,283
2,1,true,398,183,392,357
2,2,true,402,150,535,284
2,3,true,406,192,264,376
2,4,true,468,226,304,385
2,5,false,162,47,121,45
3,1,true,84,15,32,2
3,2,true,78,17,36,1
3,3,true,303,17,296,131
3,4,true,126,8,134,53
3,5,true,253,75,345,109
3,6,true,356,139,178,330
3,7,true,317,171,134,283
4,1,true,393,125,121,210
4,2,true,320,106,101,202
4,3,true,322,57,34,343
4,4,true,332,87,131,364
4,5,true,121,70,58,64
4,6,true,126,107,112,29
5,1,true,916,434,316,792
5,2,true,261,184,270,212
5,3,true,222,167,273,224
5,4,true,476,20,128,160
5,5,true,350,16,129,169
5,6,true,348,66,354,226
5,7,true,231,9,317,186
6,1,true,242,80,413,176
6,2,true,484,178,339,406
6,3,true,209,278,530,264
6,4,true,192,220,394,199
6,5,true,292,115,153,142
6,6,false,294,8,200,264
7,1,true,350,333,595,253
7,2,true,329,301,341,216
7,3,true,265,100,356,184
7,4,true,283,81,266,258
8,1,true,307,2,189,155
8,2,true,203,8,120,125
8,3,true,270,20,163,172
8,4,true,279,100,180,48
8,5,true,231,189,273,41
8,6,true,361,127,323,227
8,7,true,182,89,204,277
9,1,true,265,64,187,86
9,2,true,351,15,184,53
9,3,true,468,79,11,333
9,4,true,644,46,15,436
9,5,true,277,34,66,152
9,6,true,321,66,131,251
10,1,false,244,17,239,1
10,2,true,478,9,556,19
10,3,true,372,56,126,266
10,4,true,435,42,161,243
10,5,false,424,26,323,13
10,6,false,387,13,334,91
10,7,true,592,113,214,524
10,8,true,471,127,118,355
