objArrayNum,objNum,isGood,cy.RNA,tmr.RNA,GAPDH.RNA,alexa.RNA
1,1,true,2,2,81,3
1,2,true,3,0,95,9
2,1,true,0,0,71,9
2,2,true,0,1,94,13
3,1,true,121,26,78,5
3,2,true,120,55,66,2
3,3,true,0,0,113,32
4,1,true,0,0,26,0
4,2,true,0,0,23,0
4,3,true,0,2,26,30
4,4,true,2,4,14,33
4,5,true,0,2,9,1
4,6,true,0,2,3,10
5,1,true,0,24,36,34
5,2,true,0,1,82,12
5,3,true,0,1,31,4
5,4,true,0,1,17,6
5,5,true,45,2,0,2
6,1,true,0,0,20,1
6,2,true,4,52,29,0
6,3,true,0,1,13,1
6,4,true,1,5,4,2
7,1,true,2,1,43,2
7,2,true,2,1,98,2
7,3,true,1,1,1,2
7,4,true,0,19,19,1
7,5,true,2,1,25,7
7,6,true,2,6,12,0
7,7,true,0,30,2,1
8,1,true,1,5,20,3
8,2,true,8,222,3,10
8,3,true,111,15,7,1
8,4,true,0,0,0,0
9,1,true,22,14,8,0
9,2,true,2,0,13,32
9,3,true,2,4,19,1
9,4,true,3,42,2,5
10,1,true,0,0,0,0
10,2,true,4,27,24,13
10,3,true,1,3,11,3
10,4,true,1,0,18,2
10,5,true,0,0,2,3
11,1,true,1,0,2,31
11,2,true,0,2,0,3
11,3,true,0,11,25,2
11,4,true,0,2,1,4
11,5,true,0,0,3,1
11,6,true,1,1,1,1
11,7,true,1,4,39,3
11,8,true,1,1,25,0
11,9,true,0,0,10,1
12,1,true,3,3,1,2
12,2,true,5,0,0,1
12,3,true,29,30,13,3
12,4,true,0,2,7,3
12,5,true,0,6,2,2
12,6,true,0,54,7,7
12,7,true,0,33,16,2
12,8,true,7,39,24,2
12,9,true,1,18,0,1
13,1,true,1,3,6,2
13,2,true,3,2,0,0
13,3,true,1,1,7,1
13,4,true,2,1,52,2
13,5,true,1,1,102,0
13,6,true,0,0,6,1
13,7,true,1,0,48,1
14,1,true,1,1,0,3
14,2,true,0,4,1,3
14,3,true,1,0,110,10
14,4,true,0,0,76,1
15,1,true,1,0,0,0
15,2,true,0,0,0,1
15,3,true,1,0,4,1
15,4,true,0,0,3,0
