objArrayNum,objNum,isGood,cy.RNA,tmr.RNA,GAPDH.RNA,alexa.RNA
1,1,true,61,243,210,1
1,2,true,285,6,415,1
1,3,true,110,95,129,1
1,4,true,103,3,154,0
2,1,true,90,34,84,1
2,2,true,107,64,250,0
2,3,true,336,673,318,1
3,1,true,151,236,157,2
3,2,true,183,55,160,2
3,3,true,472,58,242,0
3,4,true,51,0,33,0
4,1,true,348,312,441,0
4,2,true,1,2,9,0
4,3,true,5,18,72,1
4,4,true,107,67,111,0
6,1,true,156,209,221,0
6,2,true,145,3,161,0
6,3,true,278,174,274,0
6,4,true,85,5,88,1
7,1,true,71,70,103,0
7,2,true,94,82,177,0
8,1,true,141,320,332,1
8,2,true,260,517,447,1
8,3,true,122,8,156,3
9,1,true,159,87,191,0
9,2,true,150,125,265,1
9,3,true,253,416,27,2
9,4,true,152,177,432,0
10,1,true,101,36,110,0
10,2,true,191,178,239,0
11,1,true,284,88,402,1
11,2,true,80,115,175,0
11,3,true,100,0,79,1
11,4,true,298,395,371,0
11,5,true,321,60,435,1
11,6,true,228,51,158,1
12,1,true,72,22,83,1
12,2,true,3,0,5,0
12,3,true,162,242,389,7
12,4,true,1,2,43,0
13,1,true,322,201,491,1
13,2,true,291,56,447,1
13,3,true,439,187,553,1
13,4,true,154,32,180,1
13,5,true,241,115,239,0
13,6,true,302,131,387,2
13,7,true,200,45,337,2
13,8,true,265,138,432,1
13,9,true,191,20,264,1
13,10,true,230,52,225,3
14,1,true,302,51,436,0
14,2,true,170,494,477,0
14,3,true,128,128,252,0
14,4,true,117,335,516,0
15,1,true,122,227,166,12
15,2,true,184,70,386,0
15,3,true,338,367,486,1
15,4,true,186,11,122,10
16,1,true,33,3,152,2
16,2,true,7,0,0,0
16,3,true,196,166,386,2
