objArrayNum,objNum,isGood,cy.RNA,tmr.RNA,GAPDH.RNA,alexa.RNA
1,1,true,303,411,58,0
1,2,true,462,631,28,0
2,1,true,562,658,215,1
2,2,true,504,348,359,1
2,3,true,479,218,189,0
2,4,true,290,147,155,0
2,5,true,368,320,73,0
2,6,true,330,305,85,0
3,1,true,181,118,175,0
3,2,true,206,295,171,0
3,3,true,310,90,49,0
3,4,true,252,103,167,1
3,5,true,335,193,268,1
3,6,true,266,191,75,0
3,7,true,460,176,91,2
3,8,true,273,327,83,0
3,9,true,485,400,117,0
4,1,true,228,357,115,0
4,2,true,415,386,244,0
4,3,true,185,201,99,0
4,4,true,321,206,163,0
4,5,true,209,198,58,1
4,6,true,573,336,73,0
5,1,true,452,209,51,0
5,2,true,205,68,76,0
5,3,true,423,222,101,0
5,4,true,429,186,201,0
5,5,true,528,78,89,0
5,6,true,594,141,65,0
6,1,true,333,56,68,0
6,2,true,608,74,165,0
6,3,true,453,77,92,0
6,4,true,362,72,68,0
6,5,true,434,137,88,0
6,6,true,415,120,75,0
7,1,true,307,105,108,0
7,2,true,387,91,110,0
7,3,true,301,54,86,0
7,4,true,290,116,183,0
7,5,true,192,119,63,0
7,6,true,364,279,97,0
8,1,true,213,105,69,0
8,2,true,278,103,27,0
8,3,true,184,182,147,2
8,4,true,467,531,160,0
9,1,true,233,195,118,0
9,2,true,204,99,39,0
9,3,true,410,203,11,0
9,4,true,334,293,19,1
9,5,true,315,320,25,0
9,6,true,234,206,58,0
9,7,true,278,221,33,0
9,8,true,469,253,30,0
9,9,true,343,62,44,0
9,10,true,373,72,45,2
9,11,true,280,161,97,0
9,12,true,518,240,103,1
10,1,true,374,201,209,0
10,2,true,313,43,175,0
10,3,true,164,79,37,0
10,4,true,129,104,105,0
10,5,true,384,206,195,0
10,6,true,299,135,113,0
10,7,true,221,0,34,0
10,8,true,206,0,106,0
10,9,true,85,1,62,1
11,1,true,377,299,271,0
11,2,true,475,325,215,0
11,3,true,321,385,290,0
11,4,true,176,207,186,0
11,5,true,251,301,168,0
11,6,true,244,159,66,0
11,7,true,292,98,331,0
12,1,true,375,144,32,0
12,2,true,261,306,18,0
12,3,true,234,88,68,0
12,4,true,144,75,89,0
12,5,true,232,183,82,0
13,1,true,260,19,110,0
13,2,true,192,15,51,0
14,1,true,277,131,104,0
14,2,true,254,76,94,0
14,3,true,164,59,120,0
14,4,true,264,54,166,0
14,5,true,124,38,134,1
14,6,true,175,21,97,0
14,7,true,180,98,108,0
14,8,true,203,103,92,0
14,9,true,290,87,50,7
15,1,true,279,208,60,0
15,2,true,180,101,26,0
15,3,true,403,466,178,0
15,4,true,450,187,50,0
15,5,true,350,100,67,0
16,1,true,572,191,203,0
16,2,true,363,286,48,0
16,3,true,390,156,138,0
16,4,true,440,99,49,0
16,5,true,310,33,74,0
16,6,true,272,145,26,0
16,7,true,299,231,116,0
16,8,true,429,363,177,0
17,1,true,220,163,74,1
17,2,true,255,154,80,0
17,3,true,274,141,180,0
17,4,true,223,206,120,0
17,5,true,482,510,412,0
17,6,true,353,192,205,0
17,7,true,309,189,128,0
17,8,true,337,270,158,0
17,9,true,660,566,211,0
18,1,true,298,240,172,0
18,2,true,236,231,119,0
18,3,true,3,133,63,1
18,4,true,8,91,67,2
19,1,true,115,146,39,0
19,2,true,211,208,27,0
19,3,true,230,161,176,0
19,4,true,237,120,126,0
19,5,true,321,212,219,0
19,6,true,488,327,346,0
19,7,true,450,197,236,0
19,8,true,414,139,137,0
19,9,true,224,261,54,2
20,1,true,108,71,18,0
20,2,true,452,241,186,0
20,3,true,677,312,175,0
20,4,true,359,321,174,0
20,5,true,355,309,145,0
20,6,true,427,411,42,0
20,7,true,365,469,37,0
21,1,true,254,159,26,0
21,2,true,232,207,20,0
21,3,true,96,113,27,0
21,4,true,94,86,37,2
21,5,true,374,143,174,0
21,6,true,403,137,205,0
21,7,true,224,79,118,0
21,8,true,181,86,38,0
21,9,true,158,92,95,0
22,1,true,540,180,45,0
22,2,true,374,169,44,0
22,3,true,269,92,49,0
22,4,true,355,110,38,0
22,5,true,469,176,154,0
22,6,true,396,152,85,0
22,7,true,478,162,27,0
22,8,true,396,236,31,0
22,9,true,239,228,10,0
22,10,true,203,25,2,0
23,1,true,241,30,43,0
23,2,true,250,7,55,0
23,3,true,234,40,113,0
23,4,true,296,50,78,0
23,5,true,140,32,137,0
23,6,true,160,132,67,0
23,7,true,214,231,49,0
23,8,false,278,294,6,0
23,9,true,337,185,43,0
24,1,true,305,116,118,0
24,2,true,201,111,118,0
24,3,true,297,97,21,0
24,4,true,224,49,22,0
24,5,true,375,119,14,0
24,6,true,241,191,12,0
24,7,true,441,0,8,0
24,8,true,247,0,7,0
24,9,true,3,5,0,0
24,10,true,385,198,0,0
24,11,true,319,200,5,0
