objArrayNum,objNum,isGood,cy.RNA,tmr.RNA,GAPDH.RNA,alexa.RNA
1,1,true,25,4,323,2
1,2,true,28,37,200,6
1,3,true,11,7,139,11
1,4,true,6,5,238,34
2,1,true,6,8,439,18
2,2,true,215,75,347,117
3,1,true,229,23,346,0
3,2,true,191,39,268,0
3,3,true,39,12,99,1
3,4,true,34,13,121,0
3,5,true,8,22,85,107
4,1,true,137,45,90,291
5,1,true,172,84,297,188
5,2,true,190,95,227,201
5,3,true,68,1,116,14
6,1,true,340,9,182,174
6,2,true,343,8,143,120
6,3,true,275,10,20,271
6,4,true,9,6,33,1
6,5,true,64,12,38,3
6,6,true,91,4,56,294
7,1,true,84,11,537,104
7,2,true,365,22,394,219
8,1,true,203,8,138,117
8,2,true,222,12,118,128
8,3,true,174,16,78,65
9,1,true,2,12,22,90
9,2,true,7,11,73,42
9,3,true,564,57,270,354
10,1,true,33,53,39,120
10,2,true,288,22,153,135
10,3,true,254,20,95,115
10,4,true,203,35,252,134
10,5,true,330,79,276,252
