objArrayNum,objNum,isGood,cy.RNA,tmr.RNA,GAPDH.RNA,alexa.RNA
1,1,true,568,153,112,2
1,2,true,370,69,255,0
1,3,true,498,236,250,0
2,1,true,445,266,289,1
2,2,true,312,151,246,0
2,3,true,265,234,187,3
2,4,true,317,305,223,3
2,5,true,500,214,186,0
2,6,true,377,124,215,0
2,7,true,279,4,62,0
2,8,true,250,6,64,0
2,9,true,407,169,291,0
2,10,true,443,177,311,1
3,1,true,332,57,192,0
3,2,true,312,112,293,0
3,3,true,171,215,212,1
3,4,true,360,494,464,0
3,5,true,297,158,62,1
3,6,true,373,327,82,0
3,7,true,334,123,166,0
4,1,true,307,248,139,0
4,2,true,401,62,84,0
4,3,true,614,380,12,0
4,4,false,173,159,3,0
5,1,true,345,211,271,0
5,2,true,504,267,330,0
5,3,true,230,0,47,0
5,4,true,179,0,0,0
5,5,true,308,0,19,0
5,6,true,274,88,59,0
5,7,true,395,58,77,0
6,1,true,292,3,102,0
6,2,true,276,6,146,1
6,3,true,295,651,148,0
6,4,true,371,322,226,0
6,5,true,394,337,241,0
6,6,true,390,98,181,0
6,7,true,368,41,137,0
7,1,true,329,32,71,1
7,2,true,416,66,153,1
7,3,true,347,28,252,0
7,4,true,380,41,362,0
7,5,true,602,35,516,1
7,6,true,406,24,180,0
7,7,true,316,39,145,0
8,1,true,678,40,62,0
8,2,true,407,21,131,0
8,3,true,371,14,109,0
8,4,false,385,59,93,1
8,5,false,525,2,67,0
8,6,true,527,151,160,0
8,7,true,259,91,99,0
8,8,true,324,229,66,0
8,9,true,463,374,65,0
8,10,true,564,108,323,1
9,1,true,103,182,162,0
9,2,true,72,99,214,1
9,3,true,319,101,155,0
9,4,true,478,143,134,0
9,5,true,426,34,409,1
10,1,true,327,91,190,0
10,2,true,377,84,128,0
10,3,true,446,10,413,0
10,4,true,352,10,244,0
10,5,true,587,75,170,1
10,6,true,496,52,194,0
10,7,true,322,28,95,0
10,8,true,237,17,8,0
11,1,true,241,175,204,1
11,2,true,249,110,102,1
11,3,true,322,166,194,2
11,4,true,319,67,409,0
11,5,true,388,26,422,0
11,6,true,335,163,351,0
11,7,true,137,134,141,0
12,1,true,298,41,310,0
12,2,true,372,97,102,0
12,3,true,445,73,152,0
12,4,true,322,23,67,0
12,5,true,366,0,60,0
12,6,true,341,0,57,0
12,7,true,376,3,110,0
12,8,true,310,0,70,0
12,9,true,258,0,48,0
13,1,true,257,85,239,0
13,2,true,234,245,108,0
13,3,true,506,6,525,0
13,4,true,539,6,451,0
13,5,false,804,136,321,0
13,6,true,376,62,159,1
13,7,true,452,185,208,0
13,8,true,472,68,192,0
13,9,true,457,87,252,0
13,10,true,312,62,133,0
14,1,true,179,25,56,0
14,2,true,229,47,54,0
14,3,true,302,66,39,0
15,1,true,586,47,289,0
15,2,true,538,60,122,0
15,3,true,364,0,64,0
15,4,true,280,0,26,0
15,5,true,253,0,76,0
15,6,true,447,1,312,0
15,7,true,388,0,355,0
16,1,true,774,71,192,0
16,2,true,487,38,204,0
16,3,true,374,61,184,0
16,4,true,540,109,234,0
16,5,true,329,77,219,0
16,6,true,428,81,364,0
17,1,true,461,177,173,4
17,2,true,361,128,82,0
17,3,true,343,8,29,2
18,1,true,259,28,150,0
18,2,true,270,18,131,0
18,3,true,382,30,148,0
18,4,true,258,33,179,0
18,5,true,82,0,80,0
18,6,true,290,0,6,0
18,7,true,351,0,15,0
19,1,true,364,366,90,0
19,2,true,379,565,211,0
19,3,true,359,0,360,0
19,4,true,313,2,156,0
19,5,true,343,156,131,1
19,6,true,182,249,176,0
19,7,true,148,153,170,0
19,8,true,341,97,352,1
19,9,true,260,125,247,0
19,10,true,195,115,300,0
19,11,true,164,79,168,0
20,1,true,354,239,191,0
20,2,true,326,319,206,0
20,3,true,230,59,138,0
20,4,true,312,56,118,0
20,5,true,219,25,129,1
20,6,true,159,6,59,0
20,7,true,259,38,84,1
20,8,true,375,20,140,0
21,1,true,432,46,197,0
21,2,true,384,144,110,0
21,3,true,234,14,86,0
21,4,true,264,16,95,0
22,1,true,295,35,120,0
22,2,true,422,60,140,0
22,3,true,538,55,249,0
22,4,true,728,50,303,1
22,5,true,449,123,46,0
22,6,true,402,159,45,0
22,7,true,254,296,76,1
22,8,true,279,85,28,0
23,1,false,206,9,72,0
23,2,true,176,51,63,0
23,3,true,388,122,255,0
23,4,true,273,21,236,0
23,5,true,368,29,86,0
24,1,true,267,117,185,0
24,2,true,197,99,125,0
24,3,true,387,6,416,0
24,4,true,466,17,129,0
24,5,true,356,21,105,0
