objArrayNum,objNum,isGood,cy.RNA,tmr.RNA,GAPDH.RNA,alexa.RNA
1,1,true,265,179,219,1
1,2,true,403,581,325,0
1,3,true,392,518,427,3
2,1,true,206,29,269,1
2,2,true,119,47,328,0
2,3,true,237,221,44,2
2,4,true,204,39,305,0
2,5,true,347,13,306,1
2,6,true,418,2,206,1
2,7,true,188,100,93,1
3,1,true,88,4,114,0
3,2,true,175,2,204,0
3,3,true,177,122,179,0
3,4,true,207,28,84,0
3,5,true,222,1,74,0
4,1,true,302,418,319,0
4,2,true,172,92,205,0
5,1,true,277,554,244,1
5,2,true,183,25,180,0
6,1,true,256,2,172,1
6,2,true,238,8,129,1
6,3,true,105,10,162,1
6,4,true,366,97,393,0
6,5,true,428,349,281,1
6,6,true,233,7,299,2
7,1,true,440,290,275,0
7,2,true,275,399,198,1
7,3,true,44,32,44,5
7,4,true,121,0,122,0
8,1,true,156,7,283,0
8,2,true,292,184,291,0
8,3,true,240,368,385,0
9,1,true,130,173,330,1
9,2,true,158,19,164,1
9,3,true,158,61,255,1
9,4,true,520,293,289,0
9,5,true,282,332,223,0
10,1,true,355,330,521,2
10,2,true,208,140,306,0
11,1,true,307,70,345,0
11,2,true,310,9,213,0
11,3,true,310,12,253,1
11,4,true,200,175,125,1
11,5,true,396,47,516,1
12,1,true,154,176,156,1
12,2,true,149,48,151,1
12,3,true,191,29,62,2
13,1,true,198,1,175,1
13,2,true,300,125,342,1
13,3,true,47,7,148,0
13,4,true,220,45,205,0
14,1,true,249,0,191,1
14,2,true,138,7,134,0
15,1,true,197,159,275,3
15,2,true,359,156,305,1
15,3,true,212,352,123,1
15,4,true,221,136,207,0
15,5,true,131,22,121,0
15,6,true,52,18,80,2
15,7,true,210,11,192,1
