objArrayNum,objNum,isGood,cy.RNA,tmr.RNA,GAPDH.RNA,alexa.RNA
1,1,true,291,12,319,1
1,2,true,196,35,191,0
1,3,true,244,6,143,1
2,1,true,171,32,276,5
2,2,true,233,154,233,0
2,3,true,315,241,391,1
2,4,true,242,38,299,0
3,1,true,184,27,298,0
3,2,true,184,105,101,1
3,3,true,171,80,205,0
3,4,true,216,19,253,1
4,1,true,165,50,145,0
4,2,true,337,27,355,2
5,1,true,246,13,170,0
5,2,true,150,12,30,0
5,3,true,170,23,116,0
5,4,true,298,185,276,0
6,1,true,272,220,233,1
6,2,true,218,28,162,1
6,3,true,100,11,188,0
6,4,true,156,8,100,0
6,5,true,275,12,141,0
6,6,true,336,99,388,1
6,7,true,204,3,158,0
6,8,true,205,97,155,0
6,9,true,419,474,359,0
6,10,true,170,3,179,0
6,11,true,263,143,160,0
6,12,true,133,10,70,2
6,13,true,578,487,437,0
6,14,true,251,69,227,0
6,15,true,156,221,188,0
7,1,true,154,51,127,0
7,2,true,268,176,210,0
7,3,true,491,203,461,1
7,4,true,131,12,98,0
8,1,true,28,7,6,0
8,2,true,234,46,276,2
8,3,true,354,269,278,0
8,4,true,283,44,295,0
8,5,true,282,73,167,1
9,1,true,119,95,76,0
9,2,true,149,103,101,0
9,3,true,268,6,162,1
9,4,true,154,13,141,0
9,5,true,162,3,98,0
10,1,true,196,20,134,1
10,2,true,0,1,58,1
10,3,true,210,96,124,2
10,4,true,1,7,0,1
11,1,true,91,7,2,3
11,2,true,629,331,361,4
11,3,true,323,217,261,0
12,1,true,201,58,168,1
12,2,true,381,294,288,1
12,3,true,110,8,256,0
12,4,true,543,460,301,0
14,1,true,122,109,198,0
14,2,true,234,20,109,1
14,3,true,100,40,108,1
14,4,true,310,183,158,0
14,5,true,1,3,0,0
15,1,true,92,5,40,0
15,2,true,205,89,242,0
15,3,true,232,238,158,0
15,4,true,241,46,158,1
15,5,true,232,14,188,0
15,6,true,368,40,83,0
15,7,true,449,487,159,0
