objArrayNum,objNum,isGood,cy.RNA,tmr.RNA,GAPDH.RNA,alexa.RNA
1,1,true,575,605,259,1
1,2,true,669,543,270,0
1,3,true,421,321,225,0
1,4,true,319,268,193,0
1,5,true,268,277,226,0
1,6,true,537,275,253,0
1,7,true,561,251,292,0
1,8,true,446,5,201,0
1,9,true,337,7,205,0
1,10,true,470,512,267,0
1,11,true,178,256,109,0
1,12,true,142,138,113,0
2,1,true,344,135,264,0
2,2,true,410,203,266,0
2,3,true,266,167,307,0
2,4,true,295,219,373,0
2,5,true,308,317,251,1
2,6,true,213,264,230,0
2,7,true,239,298,190,0
2,8,true,531,469,428,0
2,9,true,492,282,276,0
2,10,true,500,352,258,0
2,11,true,382,489,177,0
2,12,true,253,212,149,0
2,13,true,506,320,279,1
2,14,true,466,431,398,1
2,15,true,369,264,512,1
2,16,true,352,155,322,0
2,17,true,402,116,375,0
3,1,true,488,259,529,0
3,2,true,265,456,237,0
3,3,true,359,686,224,1
3,4,true,490,171,157,0
3,5,true,465,134,140,0
4,1,true,720,760,331,1
4,2,false,884,155,3,17
4,3,true,476,325,87,3
5,1,true,152,398,163,1
5,2,true,152,464,194,0
5,3,true,375,564,189,0
5,4,true,329,507,174,0
5,5,true,479,150,133,2
5,6,true,671,244,154,1
6,1,false,148,2018,69,85
6,2,true,376,148,140,0
6,3,true,579,341,163,0
6,4,true,356,186,300,2
6,5,true,314,206,316,0
6,6,true,245,77,215,0
6,7,true,272,94,351,0
6,8,false,414,82,69,4
7,1,true,760,375,438,11
7,2,true,636,418,489,14
7,3,true,586,196,337,0
7,4,true,599,230,310,0
7,5,true,560,83,147,0
7,6,true,562,46,148,0
7,7,true,396,592,223,0
7,8,true,367,269,81,0
8,1,true,381,245,237,0
8,2,true,273,194,172,0
8,3,true,315,28,303,0
8,4,true,676,442,293,2
8,5,true,527,204,375,1
9,1,true,252,211,187,0
9,2,true,256,167,140,0
9,3,true,381,351,293,0
9,4,true,591,526,280,0
9,5,true,338,365,314,0
10,1,true,324,273,155,0
10,2,true,424,296,216,0
10,3,true,224,124,100,0
10,4,true,238,101,152,0
10,5,true,435,241,305,0
10,6,true,453,284,289,1
11,1,true,789,47,271,0
11,2,true,769,50,262,0
11,3,true,251,137,196,1
11,4,true,224,151,192,0
11,5,true,175,299,83,0
11,6,true,301,288,86,0
11,7,true,358,474,139,0
11,8,true,539,287,35,0
12,1,true,857,98,216,0
12,2,true,357,262,319,0
12,3,true,523,487,467,0
12,4,true,397,81,176,2
12,5,true,502,176,226,1
12,6,true,611,81,100,0
12,7,true,905,203,213,1
12,8,true,506,49,114,1
12,9,false,480,51,76,1
13,1,true,433,62,239,0
13,2,true,712,46,328,0
13,3,false,24,307,68,68
13,4,false,18,75,19,66
14,1,true,399,151,283,0
14,2,true,725,182,270,0
14,3,true,1322,713,667,4
14,4,true,458,655,358,0
14,5,true,349,450,400,0
14,6,true,312,549,182,0
15,1,false,38,1,66,31
15,2,true,291,521,292,2
15,3,true,374,133,370,2
15,4,true,459,89,198,0
15,5,true,422,492,355,0
15,6,true,595,763,412,0
15,7,true,532,499,249,0
15,8,true,404,459,250,0
16,1,true,296,204,314,0
16,2,true,334,203,312,0
16,3,true,594,291,327,0
16,4,true,263,101,136,0
16,5,true,597,149,471,0
16,6,true,386,192,385,0
16,7,true,389,190,285,0
17,1,true,0,0,44,0
17,2,true,7,13,48,0
17,3,true,306,197,272,0
17,4,true,425,225,355,0
17,5,true,521,759,436,0
17,6,true,570,553,271,0
17,7,true,461,561,493,0
17,8,true,410,289,224,0
17,9,true,446,471,62,0
17,10,true,289,404,0,0
17,11,true,322,316,3,0
18,1,true,608,502,436,0
18,2,true,441,429,213,0
18,3,true,649,7,369,0
18,4,true,428,439,352,0
18,5,true,619,0,373,0
18,6,true,197,1,1,0
19,1,true,450,142,298,0
19,2,true,406,153,329,0
19,3,true,410,27,350,0
19,4,true,617,25,531,0
19,5,true,231,145,246,0
19,6,true,261,172,236,1
19,7,true,381,161,298,0
19,8,true,365,75,140,1
19,9,true,421,91,391,0
19,10,true,438,114,60,0
19,11,true,547,323,0,0
19,12,true,501,343,10,0
20,1,true,249,209,227,0
20,2,true,318,210,199,0
20,3,true,484,359,301,0
20,4,true,575,206,208,2
21,1,true,606,511,630,0
21,2,true,630,143,264,0
21,3,true,444,161,415,0
22,1,true,331,356,329,0
22,2,true,299,247,390,0
22,3,true,370,143,253,0
22,4,true,378,241,289,0
22,5,false,73,54,27,0
23,1,true,470,179,221,0
23,2,true,436,603,323,0
23,3,true,727,179,323,0
24,1,true,306,162,375,3
24,2,true,557,84,273,0
24,3,true,698,69,326,0
24,4,true,214,1,53,0
24,5,true,226,0,123,0
