objArrayNum,objNum,isGood,cy.RNA,tmr.RNA,GAPDH.RNA,alexa.RNA
1,1,true,0,1,128,2
1,2,true,90,83,10,10
1,3,true,55,76,16,23
2,1,true,0,0,284,75
2,2,true,0,0,96,63
3,1,true,2,1,76,88
3,2,true,0,1,125,3
3,3,true,1,1,16,3
3,4,true,1,0,18,7
4,1,true,1,2,66,55
4,2,false,0,139,18,1
4,3,true,2,1,2,43
5,1,true,1,2,195,34
5,2,true,1,2,73,21
6,1,true,0,0,66,74
6,2,true,0,0,124,57
6,3,true,43,69,68,42
6,4,true,25,55,83,34
6,5,true,0,2,44,22
6,6,true,0,3,83,12
9,1,true,409,495,235,0
9,2,true,1,0,235,85
9,3,true,14,155,0,0
9,4,true,0,3,45,187
11,1,true,0,1,123,13
11,2,true,0,0,194,21
12,1,true,0,1,23,5
13,1,true,0,2,73,7
13,2,true,0,0,115,26
13,3,true,2,2,94,2
13,4,true,0,0,48,31
14,1,true,0,0,54,0
14,2,true,1,1,81,3
15,1,true,0,0,60,41
15,2,true,0,0,90,50
15,3,true,0,0,167,3
16,1,true,1,0,275,84
17,1,true,1,110,6,19
17,2,true,1,0,116,0
17,3,true,0,1,74,57
17,4,true,1,0,65,33
18,1,true,0,0,35,0
18,2,true,0,1,92,15
18,3,true,0,2,144,53
18,4,true,0,90,9,15
19,1,true,0,2,111,22
19,2,true,0,2,68,16
20,1,true,0,4,120,0
21,1,true,15,11,4,0
21,2,true,0,1,172,0
21,3,true,0,1,75,0
21,4,true,0,1,97,0
22,1,true,0,2,42,76
22,2,true,0,0,82,17
22,3,true,39,0,3,0
23,1,true,1,137,23,2
23,2,true,0,167,48,4
24,1,true,39,157,92,2
24,2,true,56,245,60,8
25,1,true,0,1,149,190
25,2,true,0,1,89,30
25,3,true,1,1,6,3
26,1,true,46,83,50,0
26,2,true,62,83,56,0
26,3,true,127,37,33,1
26,4,true,83,20,34,3
26,5,true,0,9,2,1
26,6,true,0,2,6,2
27,1,false,0,1,31,27
27,2,true,0,14,0,0
27,3,false,6,3,3,3
28,1,true,0,1,27,78
28,2,true,0,0,5,2
29,1,true,0,2,18,3
29,2,true,0,115,6,2
29,3,true,62,35,69,10
30,1,true,0,6,41,106
30,2,true,0,7,21,0
30,3,true,0,2,15,0
