objArrayNum,objNum,isGood,cy.RNA,tmr.RNA,GAPDH.RNA,alexa.RNA
1,1,true,482,0,352,14
1,2,true,410,0,334,231
1,3,true,528,0,260,43
1,4,true,320,7,275,39
1,5,true,567,18,436,159
1,6,true,805,14,187,0
1,7,true,394,28,245,0
2,1,true,522,12,48,311
2,2,true,410,2,194,1
2,3,true,256,3,350,0
3,1,false,197,13,261,0
3,2,true,490,18,225,83
3,3,true,207,8,4,48
3,4,true,428,9,255,35
4,1,true,343,5,159,18
4,2,true,524,9,170,51
4,3,true,309,23,12,6
4,4,true,346,190,291,190
5,1,true,464,9,212,86
5,2,true,642,7,17,89
5,3,true,388,5,23,68
5,4,true,805,1,255,46
