objArrayNum,objNum,isGood,cy.RNA,tmr.RNA,GAPDH.RNA,alexa.RNA
1,1,true,1,4,255,121
1,2,true,0,43,165,153
2,1,true,0,2,96,31
2,2,true,2,0,75,11
2,3,true,27,175,50,16
2,4,true,3,0,473,166
3,1,true,13,52,78,4
3,2,true,1,3,151,60
4,1,true,2,193,89,3
4,2,true,1,4,238,231
4,3,true,1,1,153,98
4,4,true,0,13,117,61
5,1,true,10,373,68,7
5,2,true,4,0,295,26
6,1,true,0,2,191,101
6,2,true,54,341,136,3
6,3,true,14,102,58,21
6,4,true,0,0,299,14
7,1,true,8,0,201,101
7,2,true,1,1,21,47
8,1,true,1,160,38,0
8,2,true,26,272,88,7
8,3,true,223,90,40,46
9,1,true,0,11,77,159
9,2,true,1,21,17,35
9,3,true,0,1,47,75
10,1,true,6,1,193,54
10,2,true,1,0,95,31
10,3,true,5,0,89,93
10,4,true,3,260,81,24
11,1,true,0,1,387,197
12,1,true,1,1,313,11
12,2,true,1,1,103,50
12,3,true,1,2,63,50
12,4,true,2,1,43,2
12,5,true,4,0,66,7
13,1,true,2,43,50,2
14,1,true,2,66,61,4
14,2,true,3,182,56,7
14,3,true,5,35,67,9
14,4,true,2,3,37,13
15,1,true,9,48,106,20
15,2,true,6,60,81,8
15,3,true,2,0,118,23
15,4,true,0,0,67,12
16,1,true,1,1,41,33
16,2,true,2,2,37,42
16,3,true,1,51,72,4
16,4,true,1,1,83,197
17,1,true,1,1,170,96
17,2,true,1,1,57,21
17,3,true,1,0,49,14
17,4,true,1,3,85,102
