objArrayNum,objNum,isGood,cy.RNA,tmr.RNA,GAPDH.RNA,alexa.RNA
1,1,true,76,171,99,3
1,2,true,76,192,73,1
1,3,true,343,5,0,2
1,4,true,44,9,39,7
1,5,true,77,3,21,7
1,6,true,0,0,0,0
1,7,true,383,74,27,1
1,8,true,180,11,11,1
2,1,true,395,65,139,1
2,2,true,284,1,83,3
2,3,true,200,3,246,0
2,4,true,402,185,156,4
2,5,true,432,216,94,5
2,6,true,245,28,6,1
2,7,true,306,38,4,1
3,1,true,315,1,20,2
3,2,true,167,1,62,0
3,3,true,62,94,95,0
3,4,true,27,126,78,3
3,5,true,256,14,196,1
3,6,true,261,12,400,1
3,7,true,267,33,181,3
3,8,true,572,47,704,3
3,9,true,197,337,39,0
3,10,true,183,185,26,0
3,11,true,265,19,59,1
3,12,true,202,15,17,4
4,1,true,399,52,119,0
4,2,true,318,36,79,1
4,3,true,362,75,193,2
4,4,true,3,13,8,0
5,1,true,7,212,76,0
5,2,true,172,84,79,1
5,3,true,278,68,67,2
5,4,true,359,118,123,3
6,1,true,438,58,267,2
6,2,true,307,24,288,4
6,3,true,61,88,42,0
6,4,true,73,120,75,2
6,5,true,106,41,55,1
6,6,true,172,45,63,0
7,1,true,24,81,41,0
7,2,true,5,19,12,1
7,3,true,5,4,5,1
7,4,true,1,1,8,1
7,5,true,1,25,1,0
7,6,true,115,19,6,1
7,7,true,266,32,25,0
8,1,true,257,74,51,4
8,2,true,215,69,92,0
8,3,true,203,15,8,0
8,4,true,177,43,31,0
9,1,true,177,18,119,0
9,2,true,125,13,201,3
9,3,true,13,56,31,0
9,4,true,234,0,8,1
9,5,true,274,10,5,0
9,6,true,36,279,5,0
10,1,true,185,256,81,1
10,2,true,79,194,32,0
10,3,true,181,0,2,0
10,4,true,1,25,12,0
11,1,true,11,105,1,1
11,2,true,77,37,13,0
11,3,true,124,9,11,0
11,4,true,103,189,9,3
11,5,true,0,2,4,0
11,6,true,0,3,1,0
11,7,true,1,159,61,0
11,8,true,1,4,53,1
11,9,true,30,138,8,0
11,10,true,5,252,74,0
11,11,true,179,1,20,1
