objArrayNum,objNum,isGood,cy.RNA,tmr.RNA,GAPDH.RNA,alexa.RNA
2,1,true,204,269,407,0
2,2,true,3,310,137,0
2,3,true,225,363,257,1
2,4,true,11,611,76,1
2,5,true,161,568,108,0
2,6,true,3,191,125,2
2,7,true,7,22,137,1
3,1,true,0,51,103,0
3,2,true,184,318,173,20
3,3,true,81,259,128,20
3,4,true,1,307,184,0
3,5,true,29,263,93,4
4,1,true,121,274,130,4
4,2,true,2,185,177,3
4,3,true,68,325,190,1
4,4,true,0,242,235,1
4,5,true,0,28,126,1
5,1,true,123,465,92,0
5,2,true,126,308,177,0
5,3,true,5,167,158,8
5,4,true,37,333,157,1
5,5,true,11,379,54,1
5,6,true,15,421,7,1
6,1,true,305,81,232,16
6,2,true,3,84,315,18
6,3,true,3,153,108,2
6,4,true,1,259,132,2
6,5,true,1,150,222,2
7,1,true,116,1,272,1
7,2,true,3,2,221,1
7,3,true,1,4,118,1
8,1,true,3,1,106,0
8,2,true,56,0,105,0
8,3,true,1,1,105,0
8,4,true,2,2,269,2
8,5,true,98,1,192,1
8,6,true,59,1,255,1
9,1,true,26,0,15,2
9,2,true,1,1,182,1
9,3,true,1,0,54,1
9,4,true,123,1,58,1
9,5,true,45,0,70,1
9,6,true,142,2,86,0
10,1,true,54,0,89,2
10,2,true,101,0,35,1
10,3,true,4,0,131,0
10,4,true,14,0,83,0
11,1,true,6,251,219,2
11,2,true,235,453,150,0
11,3,true,125,364,83,0
11,4,true,61,589,97,0
11,5,true,10,296,14,3
12,1,true,159,1,21,1
12,2,true,1,161,72,0
12,3,true,44,467,121,2
13,1,true,1,260,101,2
13,2,true,8,111,123,1
13,3,true,15,256,50,0
13,4,true,49,432,315,1
13,5,true,25,195,209,3
14,1,true,92,215,23,1
14,2,true,0,15,16,3
14,3,true,64,318,108,2
14,4,true,3,103,134,1
14,5,true,3,211,133,2
15,1,true,7,144,132,2
15,2,true,1,204,332,1
15,3,true,46,318,192,11
15,4,true,354,555,140,7
15,5,true,5,355,176,2
15,6,true,39,172,185,10
15,7,true,351,75,182,2
15,8,true,1,87,68,0
15,9,true,0,62,28,2
15,10,true,42,186,123,2
15,11,true,264,0,82,1
15,12,true,1,1,69,0
16,1,true,149,185,91,0
16,2,true,0,115,0,0
16,3,true,40,67,208,7
16,4,true,71,280,114,2
16,5,true,21,229,49,3
16,6,true,203,256,252,6
16,7,true,281,364,381,4
16,8,true,31,154,102,31
16,9,true,30,177,78,8
17,1,true,163,31,182,9
17,2,true,81,225,466,0
17,3,true,33,278,191,11
17,4,true,60,289,141,1
17,5,true,0,36,218,1
18,1,true,1,539,351,9
18,2,true,14,301,129,13
18,3,true,362,162,5,13
18,4,true,87,513,479,5
18,5,true,84,239,138,31
18,6,true,130,188,132,0
19,1,true,1,53,388,3
19,2,true,3,68,170,0
19,3,false,58,33,46,2
19,4,true,12,27,232,0
19,5,true,254,475,222,3
20,1,true,30,273,166,2
20,2,true,71,186,112,1
20,3,true,65,370,220,4
20,4,true,0,98,56,5
20,5,true,68,279,52,0
20,6,true,1,36,84,17
20,7,true,13,368,99,5
