objArrayNum,objNum,isGood,cy.RNA,tmr.RNA,GAPDH.RNA,alexa.RNA
11,1,true,130,5,40,0
11,2,true,140,8,73,0
11,3,true,166,2,77,1
11,4,true,100,1,22,1
11,5,true,196,4,107,0
11,6,true,137,8,25,0
11,7,true,139,9,56,0
11,8,true,144,0,59,0
11,9,true,155,4,48,1
11,10,true,141,7,0,1
11,11,true,187,7,0,0
12,1,true,95,19,74,0
12,2,true,130,5,58,0
12,3,true,146,2,50,0
12,4,true,124,2,10,0
13,1,true,143,24,81,0
13,2,true,129,68,45,0
13,3,true,275,6,80,0
13,4,true,198,2,115,2
13,5,true,119,5,86,0
13,6,true,150,6,11,0
13,7,true,186,5,5,0
13,8,true,217,60,6,2
14,1,true,264,3,59,1
14,2,true,252,2,6,0
14,3,true,227,9,22,0
14,4,true,105,1,15,0
14,5,true,124,13,39,0
14,6,true,184,8,46,0
14,7,true,165,0,47,0
14,8,true,97,13,139,0
14,9,true,253,222,55,1
14,10,true,85,3,33,0
14,11,true,333,15,87,0
14,12,true,219,40,123,0
14,13,true,270,226,93,0
14,14,true,175,3,12,1
15,1,true,242,264,58,0
15,2,true,208,8,197,0
15,3,true,166,13,94,0
15,4,true,193,19,51,0
15,5,true,138,4,148,0
15,6,true,175,18,97,0
16,1,true,253,4,80,0
16,2,true,361,3,39,0
16,3,true,186,4,3,0
16,4,true,296,12,48,0
16,5,true,208,39,52,0
16,6,true,247,70,48,0
16,7,true,209,35,42,0
16,8,true,147,10,7,0
16,9,true,120,3,18,0
16,10,true,147,3,8,0
17,1,true,207,3,39,0
17,2,true,80,42,18,0
17,3,true,136,10,37,0
17,4,true,120,21,88,0
17,5,true,86,6,45,0
17,6,true,133,5,94,0
17,7,true,280,5,217,0
17,8,true,201,37,24,0
17,9,true,153,14,22,0
17,10,true,117,10,11,0
17,11,true,100,4,10,0
17,12,true,149,2,0,0
17,13,true,136,0,0,0
17,14,true,122,1,0,0
17,15,true,139,8,33,0
17,16,true,263,4,9,0
18,1,true,200,9,31,0
18,2,true,168,7,14,0
18,3,true,231,15,51,0
18,4,true,184,1,157,0
18,5,true,136,9,45,0
18,6,true,113,5,41,0
18,7,true,195,4,15,0
18,8,true,227,11,22,0
18,9,true,307,0,154,0
18,10,true,208,3,67,0
18,11,true,259,5,23,0
19,1,true,195,2,222,0
19,2,true,223,7,211,0
19,3,true,250,148,90,0
19,4,true,177,23,110,0
19,5,true,191,2,22,0
19,6,true,193,4,23,0
19,7,true,69,184,13,0
19,8,true,130,51,26,0
19,9,true,284,13,77,0
19,10,true,241,4,19,0
19,11,true,187,6,21,0
20,1,true,166,15,23,0
20,2,true,126,30,47,0
20,3,true,148,9,149,0
20,4,true,182,6,113,0
20,5,true,189,24,16,0
20,6,true,207,3,23,0
20,7,true,364,71,71,0
20,8,true,211,34,46,0
20,9,true,183,2,55,0
20,10,true,241,2,61,0
21,1,true,232,21,135,0
21,2,true,192,10,53,0
21,3,true,133,5,83,0
21,4,false,20,6,1,4
21,5,true,102,14,39,0
22,1,true,179,7,44,0
22,2,true,144,0,33,0
22,3,true,116,2,58,0
22,4,true,122,3,23,0
22,5,true,197,20,29,1
22,6,true,245,32,51,1
22,7,true,173,22,70,0
