objArrayNum,objNum,isGood,cy.RNA,tmr.RNA,GAPDH.RNA,alexa.RNA
1,1,true,167,1,153,2
1,2,true,316,186,128,1
1,3,true,337,29,169,3
1,4,true,288,34,302,0
2,1,true,458,20,242,0
2,2,true,290,250,349,2
2,3,true,350,184,335,2
2,4,true,228,17,96,0
2,5,true,265,134,145,1
2,6,true,329,191,169,0
2,7,true,405,72,157,0
3,1,true,0,2,0,0
3,2,true,362,10,227,0
3,3,true,262,5,158,0
3,4,true,197,2,224,0
3,5,true,226,6,102,0
3,6,true,258,6,154,1
3,7,true,198,14,163,2
3,8,true,188,3,162,0
4,1,true,273,0,106,0
4,2,true,398,0,109,0
4,3,true,438,17,196,2
4,4,true,285,123,93,1
5,1,false,235,1,62,1
5,2,true,286,13,23,0
5,3,true,267,13,113,0
5,4,true,335,28,172,0
5,5,true,195,10,58,1
5,6,true,158,3,64,0
5,7,true,283,1,44,0
6,1,true,350,0,103,1
6,2,true,287,3,244,1
6,3,true,466,135,120,1
6,4,true,261,37,115,1
6,5,true,304,2,76,0
7,1,true,201,0,108,1
7,2,true,183,1,78,0
7,3,true,139,5,134,1
7,4,true,291,10,133,1
7,5,true,169,0,55,1
7,6,true,150,0,24,0
7,7,true,249,1,107,0
7,8,true,288,1,0,0
8,1,true,182,107,125,0
8,2,true,172,143,71,1
8,3,true,177,5,98,0
8,4,true,174,18,136,0
8,5,true,231,142,103,0
8,6,true,250,121,241,0
8,7,true,121,49,91,0
9,1,true,255,0,185,0
9,2,true,153,1,85,0
9,3,true,146,0,40,0
9,4,true,214,23,27,0
9,5,true,356,23,4,0
10,1,true,310,1,44,0
10,2,true,214,0,46,0
10,3,true,423,9,113,0
10,4,true,177,2,39,0
10,5,true,213,2,116,0
