objArrayNum,objNum,isGood,cy.RNA,tmr.RNA,GAPDH.RNA,alexa.RNA
1,1,true,58,196,573,0
1,2,true,316,113,370,0
1,3,true,243,80,273,0
1,4,true,336,217,234,2
1,5,true,262,153,196,3
1,6,true,258,228,291,26
1,7,true,368,116,69,0
1,8,true,184,222,171,0
2,1,true,105,48,251,0
2,2,true,144,74,225,0
2,3,true,184,66,370,0
2,4,true,265,123,410,0
2,5,true,298,280,225,0
2,6,true,220,179,239,1
3,1,true,345,17,131,0
3,2,true,406,18,129,0
3,3,true,242,48,197,1
3,4,true,222,48,131,1
3,5,true,90,26,320,0
3,6,true,62,20,156,0
3,7,true,192,66,304,2
5,1,true,173,55,207,1
5,2,true,149,51,302,1
5,3,true,602,325,349,2
6,1,true,161,126,203,1
6,2,true,180,134,278,0
6,3,true,92,129,47,0
6,4,true,103,107,45,0
6,5,true,121,38,130,0
6,6,true,109,43,192,0
6,7,true,460,126,59,0
7,1,true,91,44,249,0
7,2,true,81,63,316,0
7,3,true,50,26,163,0
7,4,true,234,86,376,0
7,5,true,214,80,181,0
7,6,true,276,118,305,0
8,1,true,197,61,357,0
8,2,true,228,90,449,0
8,3,true,98,12,108,0
8,4,true,179,5,118,0
8,5,true,250,6,182,0
8,6,true,391,8,171,1
8,7,true,309,10,137,0
8,8,true,371,9,177,1
9,1,true,74,13,121,9
9,2,true,67,28,112,2
9,3,true,375,83,499,0
9,4,true,256,94,367,0
9,5,true,371,182,357,2
9,6,true,456,195,373,1
9,7,true,61,86,236,0
9,8,true,92,78,375,0
9,9,true,70,309,87,0
9,10,true,83,398,142,0
