objArrayNum,objNum,isGood,cy.RNA,tmr.RNA,GAPDH.RNA,alexa.RNA
1,1,true,500,672,441,0
1,2,true,497,58,174,0
1,3,true,357,61,195,0
1,4,true,318,104,182,0
1,5,true,255,84,214,0
2,1,true,0,1,275,0
2,2,true,1,0,248,0
2,3,true,291,149,446,0
2,4,true,192,85,323,1
2,5,true,291,41,450,0
3,1,true,553,680,233,0
3,2,true,99,148,65,0
3,3,true,209,389,299,0
3,4,true,297,377,247,0
3,5,true,188,364,263,2
3,6,true,426,755,713,0
4,1,true,460,702,527,1
4,2,true,205,255,303,0
4,3,true,0,10,37,0
5,1,true,3,330,142,0
5,2,true,11,401,202,0
5,3,true,738,45,575,8
5,4,true,206,174,276,1
5,5,true,225,200,215,2
5,6,true,337,518,226,3
5,7,true,270,443,186,6
6,1,true,388,126,657,0
6,2,true,361,180,302,0
6,3,true,405,87,317,1
6,4,true,347,69,279,0
6,5,true,239,43,299,1
7,1,true,499,412,627,0
7,2,true,537,476,425,2
7,3,true,414,596,614,0
8,1,true,352,11,199,1
8,2,true,704,33,597,0
8,3,true,441,67,503,0
9,1,true,339,386,175,1
9,2,true,309,162,185,0
9,3,true,207,364,191,1
9,4,true,225,474,234,0
9,5,true,196,94,192,3
9,6,true,212,103,215,1
10,1,true,149,154,278,1
10,2,true,185,149,248,0
10,3,true,185,0,172,0
10,4,true,354,38,109,0
10,5,true,508,255,314,0
10,6,true,192,91,137,0
10,7,true,480,253,664,0
11,1,true,281,505,141,1
11,2,true,260,79,410,0
11,3,true,384,26,329,0
11,4,false,410,309,444,0
12,1,false,318,203,0,1
12,2,false,128,39,187,1
12,3,false,353,207,0,1
12,4,false,409,268,0,0
13,1,false,483,175,200,0
13,2,false,587,111,120,0
13,3,false,472,104,0,1
13,4,false,350,134,0,0
14,1,true,407,179,426,0
14,2,true,371,71,247,1
14,3,true,268,133,200,0
14,4,true,429,292,120,0
14,5,true,3,45,0,1
15,1,true,1,10,84,2
15,2,true,2,1,25,2
15,3,true,464,159,290,0
15,4,true,379,86,264,0
15,5,true,207,583,254,3
15,6,true,63,345,139,0
15,7,true,55,233,144,0
16,1,true,242,76,205,0
16,2,true,392,120,159,0
16,3,true,168,142,266,2
16,4,true,267,173,292,0
16,5,true,0,32,129,0
16,6,true,0,29,73,0
16,7,true,136,189,206,2
16,8,true,331,354,398,0
17,1,true,224,1,385,0
17,2,true,270,2,296,0
17,3,true,437,555,486,0
17,4,true,212,261,394,0
18,1,true,343,45,520,0
18,2,true,518,91,688,0
18,3,true,590,187,216,0
18,4,true,303,55,390,0
18,5,true,232,79,311,0
19,1,true,169,174,39,0
19,2,true,164,265,167,0
19,3,true,414,356,114,0
19,4,true,481,191,109,0
20,1,true,97,8,53,0
20,2,true,12,3,46,0
20,3,true,452,77,119,0
20,4,true,261,146,128,0
20,5,true,126,47,67,0
20,6,true,111,28,94,1
21,1,true,158,434,323,1
21,2,true,115,355,261,0
21,3,true,191,59,83,0
21,4,true,209,41,62,0
21,5,true,127,134,77,0
21,6,true,203,132,78,0
22,1,true,212,16,107,0
22,2,true,253,4,181,0
22,3,true,222,504,244,1
22,4,true,333,432,271,0
22,5,true,212,257,128,0
23,1,true,867,63,680,3
23,2,true,403,12,461,0
23,3,true,148,1,144,0
23,4,true,153,2,156,0
23,5,true,161,188,102,1
24,1,true,92,1,576,0
24,2,true,4,5,255,0
24,3,true,0,0,330,0
24,4,true,0,0,166,0
24,5,true,220,0,91,0
24,6,true,170,0,89,0
24,7,true,159,0,241,0
24,8,true,98,1,253,1
24,9,true,2,0,110,0
24,10,true,0,1,322,0
25,1,true,0,0,141,0
25,2,true,7,3,96,0
25,3,true,0,2,211,0
25,4,true,319,1,366,0
25,5,true,100,6,69,0
25,6,true,193,18,66,0
25,7,true,260,14,144,0
