objArrayNum,objNum,isGood,cy.RNA,tmr.RNA,GAPDH.RNA,alexa.RNA
1,1,true,0,2,21,7
1,2,true,1,1,5,1
2,1,true,0,59,70,8
2,2,true,0,0,0,1
2,3,true,1,1,14,5
2,4,true,1,1,20,2
3,1,true,1,14,82,5
3,2,true,2,43,111,10
3,3,true,1,30,120,0
4,1,true,1,35,100,21
4,2,true,1,6,16,7
4,3,true,0,1,21,5
5,1,true,0,1,14,4
5,2,true,0,7,15,7
5,3,true,0,0,177,8
5,4,true,2,0,21,9
6,1,true,1,0,9,1
6,2,true,2,0,11,1
6,3,true,0,35,144,9
7,1,true,0,27,25,0
7,2,true,1,74,63,3
7,3,true,0,6,4,5
7,4,true,5,116,161,16
8,1,true,0,104,79,16
8,2,true,1,0,31,1
9,1,true,3,0,12,7
9,2,true,1,11,112,2
10,1,true,0,0,19,0
10,2,true,0,4,68,6
11,1,true,1,7,62,2
11,2,true,1,0,40,0
11,3,true,1,0,62,1
11,4,true,1,1,4,1
11,5,true,0,0,18,9
12,1,true,1,0,51,3
12,2,true,0,0,28,2
12,3,true,1,0,82,2
12,4,true,16,2,231,3
12,5,true,0,1,13,4
13,1,true,3,0,45,7
13,2,true,5,0,112,27
13,3,true,0,1,12,0
13,4,true,2,0,36,0
13,5,true,1,0,4,3
13,6,true,0,2,9,5
14,1,true,0,7,125,5
14,2,true,0,3,187,5
14,3,true,39,0,83,3
14,4,true,1,0,7,2
14,5,true,5,4,95,1
14,6,true,0,2,18,2
15,1,true,1,3,12,10
15,2,true,0,1,10,3
15,3,true,0,6,159,4
16,1,true,13,2,194,20
16,2,true,3,25,134,37
16,3,true,1,1,16,3
17,1,true,1,0,414,17
17,2,true,0,1,54,2
17,3,true,0,0,0,5
18,1,true,0,0,34,2
18,2,true,3,0,12,0
18,3,true,27,37,136,11
19,1,true,0,8,2,0
19,2,true,0,3,0,0
19,3,true,3,4,22,6
19,4,true,2,1,18,0
19,5,true,0,0,41,0
19,6,true,0,0,20,2
19,7,true,0,0,54,3
20,1,true,1,1,24,4
20,2,true,1,24,111,3
20,3,true,0,37,18,15
20,4,true,0,59,21,1
20,5,true,0,49,22,1
20,6,true,0,102,22,6
21,1,true,0,0,175,0
21,2,true,1,0,140,0
21,3,true,0,6,19,2
21,4,true,1,0,29,3
22,1,true,0,0,170,5
22,2,true,2,1,18,3
22,3,true,1,1,21,0
22,4,true,1,1,341,3
22,5,true,0,0,19,1
22,6,true,0,19,149,1
22,7,true,1,0,94,1
23,1,true,0,11,168,9
23,2,true,0,26,26,11
23,3,true,2,18,91,10
23,4,true,0,0,36,0
23,5,true,2,0,5,0
23,6,true,6,5,120,6
23,7,true,3,0,270,7
24,1,true,1,0,30,0
24,2,true,2,72,58,1
24,3,true,15,0,93,6
24,4,true,0,0,59,2
24,5,true,0,0,51,3
25,1,true,2,6,208,7
25,2,true,0,2,69,0
25,3,true,0,0,19,0
26,1,true,0,0,6,1
26,2,true,1,1,24,1
26,3,true,0,0,30,3
27,1,true,2,1,77,1
27,2,true,9,33,79,1
28,1,true,0,7,50,5
28,2,true,3,2,15,5
28,3,true,1,10,71,25
